Start Time,End Time,Distance
2023-05-22 22:02:49,2023-05-22 22:02:56,8.781054173057914
2023-05-22 22:02:56,2023-05-22 22:03:49,50.166448575087195
2023-05-22 22:03:49,2023-05-22 22:03:53,4.173304552535576
2023-05-22 22:03:53,2023-05-22 22:04:40,32.298946342864355
2023-05-22 22:04:40,2023-05-22 22:04:54,4.81048137021384
2023-05-22 22:04:54,2023-05-22 22:05:53,48.79202532645467
2023-05-22 22:05:53,2023-05-22 22:06:01,10.717517112806346
2023-05-22 22:06:01,2023-05-22 22:07:02,77.7209955214623
2023-05-22 22:07:02,2023-05-22 22:07:23,29.015174340971026
2023-05-22 22:07:23,2023-05-22 22:08:12,69.44430696755484
2023-05-22 22:08:12,2023-05-22 22:08:32,28.757495149847934
2023-05-22 22:08:32,2023-05-22 22:09:27,82.37399263566466
2023-05-22 22:09:27,2023-05-22 22:09:53,39.03536191824904
2023-05-22 22:09:53,2023-05-22 22:10:41,67.01700613820807
2023-05-22 22:10:41,2023-05-22 22:10:58,24.791522041234785
2023-05-22 22:10:58,2023-05-22 22:11:42,52.82077564202872
2023-05-22 22:11:42,2023-05-22 22:11:59,19.446470554381253
2023-05-22 22:12:00,2023-05-22 22:13:18,26.801253348334253
2023-05-22 22:13:18,2023-05-22 22:13:46,21.990771978120414
2023-05-22 22:13:46,2023-05-22 22:13:51,4.81048137021384
2023-05-22 22:20:56,2023-05-22 22:22:42,36.422216088761935
2023-05-22 23:02:31,2023-05-22 23:06:27,81.09097166931903
2023-05-22 23:06:27,2023-05-22 23:06:30,3.673547581708095
2023-05-23 00:15:34,2023-05-23 00:15:48,6.1849046188463666
2023-05-23 07:30:21,2023-05-23 07:31:21,20.61634872948789
2023-05-23 07:33:32,2023-05-23 07:35:00,78.34212517205397
2023-05-23 07:35:00,2023-05-23 07:36:01,75.76790311376648
2023-05-23 07:36:01,2023-05-23 07:37:02,90.46476939428024
2023-05-23 07:37:02,2023-05-23 07:38:03,75.71256368251828
2023-05-23 07:38:03,2023-05-23 07:39:21,45.35596720487335
2023-05-23 07:39:21,2023-05-23 07:39:43,29.594045190298264
2023-05-23 07:53:12,2023-05-23 07:55:24,59.78741131551487
2023-05-23 07:55:34,2023-05-23 07:56:19,43.027790881796555
2023-05-23 07:56:19,2023-05-23 07:57:35,72.84443217752387
2023-05-23 07:57:35,2023-05-23 07:57:43,11.526356047422345
2023-05-23 07:57:43,2023-05-23 07:58:35,69.6945686887778
2023-05-23 07:58:35,2023-05-23 07:58:44,11.474496572104226
2023-05-23 07:58:44,2023-05-23 07:59:36,72.86983011915379
2023-05-23 07:59:36,2023-05-23 07:59:44,9.669636376012619
2023-05-23 07:59:44,2023-05-23 08:00:43,77.51705711827633
2023-05-23 08:00:43,2023-05-23 08:00:51,8.58862833741687
2023-05-23 08:00:51,2023-05-23 08:01:17,34.70407750506956
2023-05-23 08:32:10,2023-05-23 08:34:04,39.171062586026984
2023-05-23 08:34:04,2023-05-23 08:35:04,87.00636697826889
2023-05-23 08:35:04,2023-05-23 08:36:04,83.43154516564472
2023-05-23 08:36:04,2023-05-23 08:37:05,54.28971832098477
2023-05-23 10:51:30,2023-05-23 10:54:08,54.28971832098477
2023-05-23 10:54:08,2023-05-23 10:55:01,63.035766855135876
2023-05-23 10:55:01,2023-05-23 10:56:29,83.15260654226782
2023-05-23 10:56:29,2023-05-23 10:56:32,3.7609205134189683
2023-05-23 10:56:32,2023-05-23 10:57:32,83.2289542655816
2023-05-23 10:57:32,2023-05-23 10:57:38,8.378629720755175
2023-05-23 10:57:38,2023-05-23 10:58:29,66.03337987084957
2023-05-23 10:58:29,2023-05-23 10:58:48,5.497692994530103
2023-05-23 10:58:48,2023-05-23 10:59:48,86.52443209059139
2023-05-23 10:59:48,2023-05-23 10:59:54,7.7718623277879075
2023-05-23 10:59:54,2023-05-23 11:00:33,14.431444110641522
2023-05-23 11:01:26,2023-05-23 11:02:30,54.97692994530104
2023-05-23 11:02:30,2023-05-23 11:02:36,9.637569420077718
2023-05-23 11:02:36,2023-05-23 11:03:36,77.81584490271717
2023-05-23 11:03:36,2023-05-23 11:03:49,17.828510343774948
2023-05-23 11:03:49,2023-05-23 11:04:36,64.95521658029651
2023-05-23 11:04:36,2023-05-23 11:05:39,46.730390453505876
2023-05-23 11:05:39,2023-05-23 11:07:28,67.34673918299377
2023-05-23 11:07:28,2023-05-23 11:08:16,29.550099845599306
2023-05-23 11:08:16,2023-05-23 11:10:36,51.54087182371972
2023-05-23 13:05:10,2023-05-23 13:07:50,54.97692994530104
2023-05-23 13:07:50,2023-05-23 13:07:54,9.370554665711815
2023-05-23 13:07:54,2023-05-23 13:08:53,62.02456163661468
2023-05-23 13:08:53,2023-05-23 13:09:11,15.805867359274048
2023-05-23 13:10:34,2023-05-23 13:11:35,35.32567885013378
2023-05-23 13:11:35,2023-05-23 13:11:45,13.71123627510435
2023-05-23 13:11:45,2023-05-23 13:12:41,72.98795109396454
2023-05-23 13:12:41,2023-05-23 13:13:03,29.56576764163786
2023-05-23 13:13:03,2023-05-23 13:13:47,41.91990908329204
2023-05-23 13:13:47,2023-05-23 13:14:06,24.14984922786858
2023-05-23 13:14:06,2023-05-23 13:14:30,31.60176475693959
2023-05-23 13:14:30,2023-05-23 13:15:04,45.39118906880283
2023-05-23 13:15:04,2023-05-23 13:15:15,14.237947206909789
2023-05-23 13:15:15,2023-05-23 13:15:42,35.492174919902425
2023-05-23 13:15:42,2023-05-23 13:16:16,42.024642616301136
2023-05-23 13:16:16,2023-05-23 13:16:28,15.760463167114086
2023-05-23 13:16:28,2023-05-23 13:16:50,17.867502232222837
2023-05-23 13:16:50,2023-05-23 13:17:32,37.1094277130782
2023-05-23 13:17:32,2023-05-23 13:17:47,22.13555169806838
2023-05-23 13:17:47,2023-05-23 13:18:20,38.577027430728656
2023-05-23 13:20:05,2023-05-23 13:20:09,4.276259153988638
2023-05-23 13:20:09,2023-05-23 13:22:18,82.46539491795156
2023-05-23 13:22:18,2023-05-23 13:22:20,2.3944859635865026
2023-05-23 13:22:20,2023-05-23 13:23:14,74.76979500357761
2023-05-23 13:23:14,2023-05-23 13:24:15,90.86971053793096
2023-05-23 13:24:15,2023-05-23 13:24:44,31.369006366001223
2023-05-23 13:24:44,2023-05-23 13:25:15,19.929137105171623
2023-05-23 13:25:27,2023-05-23 13:26:27,18.5547138565391
2023-05-23 13:28:21,2023-05-23 13:28:25,6.957966901119817
2023-05-23 13:39:13,2023-05-23 13:39:55,24.052406851069204
2023-05-23 13:39:55,2023-05-23 13:40:29,34.16257597856387
2023-05-23 13:47:38,2023-05-23 13:50:04,50.166448575087195
2023-05-23 13:50:04,2023-05-23 13:50:37,25.42683009970173
2023-05-23 13:50:37,2023-05-23 13:51:27,72.2922123656152
2023-05-23 13:51:27,2023-05-23 13:51:36,11.998048469145772
2023-05-23 13:51:36,2023-05-23 13:52:04,33.523489533172
2023-05-23 13:52:04,2023-05-23 13:52:32,37.29285589407854
2023-05-23 13:52:32,2023-05-23 13:52:50,24.0621051522279
2023-05-23 13:52:50,2023-05-23 13:53:15,31.436107103916683
2023-05-23 13:53:15,2023-05-23 13:54:19,89.9332590628186
2023-05-23 13:54:19,2023-05-23 13:54:29,14.947761555027371
2023-05-23 13:54:29,2023-05-23 13:54:54,39.042971289558245
2023-05-23 13:54:54,2023-05-23 13:55:24,38.001429136808135
2023-05-23 13:55:24,2023-05-23 13:55:34,7.559327867478892
2023-05-23 13:55:38,2023-05-23 13:56:52,25.42683009970173
2023-05-23 13:56:52,2023-05-23 13:57:21,17.867502232222837
2023-05-23 13:57:21,2023-05-23 13:57:47,33.828582161807866
2023-05-23 13:57:47,2023-05-23 13:58:26,16.49307898359031
2023-05-23 13:58:26,2023-05-23 13:58:54,16.49307898359031
2023-05-23 13:58:54,2023-05-23 13:59:20,31.51853721787286
2023-05-23 13:59:20,2023-05-23 14:00:31,67.34673918299377
2023-05-23 14:00:31,2023-05-23 14:00:54,26.670664492192422
2023-05-23 16:28:43,2023-05-23 16:29:43,17.180290607906574
2023-05-23 16:29:43,2023-05-23 16:29:47,4.312331619552982
2023-05-23 16:29:47,2023-05-23 16:30:43,65.18623944109791
2023-05-23 16:30:43,2023-05-23 16:30:47,6.425134341883897
2023-05-23 16:30:47,2023-05-23 16:31:48,71.42063745028175
2023-05-23 16:31:48,2023-05-23 16:32:54,76.09725930892944
2023-05-23 16:32:54,2023-05-23 16:33:12,24.420680457050935
2023-05-23 16:33:12,2023-05-23 16:34:04,71.61526356123946
2023-05-23 16:34:04,2023-05-23 16:34:18,18.14119194617637
2023-05-23 16:34:18,2023-05-23 16:35:10,69.77998031837221
2023-05-23 16:35:10,2023-05-23 16:35:24,19.172776130026975
2023-05-23 16:35:24,2023-05-23 16:36:10,64.19753900165166
2023-05-23 16:36:10,2023-05-23 16:36:24,17.01656713440948
2023-05-23 16:36:24,2023-05-23 16:37:10,39.85827421034325
2023-05-23 16:37:10,2023-05-23 16:37:24,13.894843445235892
2023-05-23 16:37:24,2023-05-23 16:38:19,77.89037315508548
2023-05-23 16:38:19,2023-05-23 16:38:37,25.241252805212554
2023-05-23 16:38:37,2023-05-23 16:39:26,67.60057520094088
2023-05-23 16:39:26,2023-05-23 16:40:13,81.65569079871788
2023-05-23 16:40:13,2023-05-23 16:41:08,75.43579023926777
2023-05-23 16:41:08,2023-05-23 16:42:07,30.237311469915568
2023-05-23 17:19:04,2023-05-23 17:20:24,27.48846497265052
2023-05-23 19:05:41,2023-05-23 19:06:41,19.24192548085536
2023-05-23 19:06:41,2023-05-23 19:07:07,33.8011687886731
2023-05-23 19:07:07,2023-05-23 19:08:08,78.24141493988621
2023-05-23 19:08:08,2023-05-23 19:08:28,25.338038075638686
2023-05-23 19:08:28,2023-05-23 19:09:23,81.69846851349095
2023-05-23 19:09:23,2023-05-23 19:09:56,47.81532137265684
2023-05-23 19:09:56,2023-05-23 19:10:56,77.46399782342881
2023-05-23 19:10:56,2023-05-23 19:11:12,14.431444110641522
2023-05-23 19:11:12,2023-05-23 19:11:56,22.677983602436676
2023-05-23 19:22:38,2023-05-23 19:24:10,31.611734718548096
2023-05-23 19:24:10,2023-05-23 19:25:51,53.602506696668506
2023-05-23 19:25:51,2023-05-23 19:26:14,24.686952205766584
2023-05-23 19:27:05,2023-05-23 19:28:06,68.38029470433041
2023-05-23 19:28:06,2023-05-23 19:28:36,19.24192548085536
2023-05-23 19:28:36,2023-05-23 19:30:28,63.22346943709619
2023-05-23 19:30:28,2023-05-23 19:31:29,67.15394960152408
2023-05-23 19:31:29,2023-05-23 19:32:28,75.34411061843777
2023-05-23 19:32:28,2023-05-23 19:33:29,64.37273689174961
2023-05-23 19:33:29,2023-05-23 19:34:53,50.85366019940346
2023-05-23 19:34:53,2023-05-23 19:35:03,13.299272842462386
2023-05-23 19:53:44,2023-05-23 19:54:44,17.867502232222837
2023-05-23 20:01:36,2023-05-23 20:02:36,18.5547138565391
2023-05-23 20:08:30,2023-05-23 20:09:40,24.052406851069204
2023-05-23 20:09:40,2023-05-23 20:10:41,57.72577644256609
2023-05-23 20:10:41,2023-05-23 20:11:41,47.41760207782214
2023-05-23 20:11:41,2023-05-23 20:12:42,66.35219067767832
2023-05-23 20:12:42,2023-05-23 20:13:43,78.58943702024294
2023-05-23 20:13:43,2023-05-23 20:14:43,79.04525538285974
2023-05-23 20:14:43,2023-05-23 20:15:43,76.83523230617615
2023-05-23 20:15:43,2023-05-23 20:16:44,66.37889907456827
2023-05-23 20:16:44,2023-05-23 20:17:44,87.84735194444393
2023-05-23 20:17:44,2023-05-23 20:18:32,64.76270126099172
2023-05-23 20:18:32,2023-05-23 20:19:34,52.22808344803598
2023-05-23 20:19:34,2023-05-23 20:20:59,67.34673918299377
2023-05-23 20:20:59,2023-05-23 20:21:02,3.7622715974911753
2023-05-23 20:21:02,2023-05-23 20:21:39,42.92183455692962
2023-05-23 22:01:49,2023-05-23 22:05:11,69.40837405594256
2023-05-23 22:05:11,2023-05-23 22:06:11,56.35135319393356
2023-05-23 22:06:11,2023-05-23 22:06:28,15.805867359274048
2023-05-23 22:06:28,2023-05-23 22:08:14,49.47923695077093
2023-05-23 22:08:14,2023-05-23 22:09:15,57.038564818249824
2023-05-23 22:09:15,2023-05-23 22:10:15,57.038564818249824
2023-05-23 22:10:15,2023-05-23 22:11:15,72.58062592159575
2023-05-23 22:11:15,2023-05-23 22:12:16,73.75682235656714
2023-05-23 22:12:16,2023-05-23 22:13:16,70.3829131781218
2023-05-23 22:13:16,2023-05-23 22:14:17,82.27476861205938
2023-05-23 22:14:17,2023-05-23 22:15:17,87.9255527088895
2023-05-23 22:15:17,2023-05-23 22:16:17,81.26659078158876
2023-05-23 22:16:17,2023-05-23 22:17:03,61.56125781300481
2023-05-23 22:17:03,2023-05-23 22:18:43,54.97692994530104
2023-05-23 22:18:49,2023-05-23 22:19:43,70.57093661952001
2023-05-23 22:19:43,2023-05-23 22:20:43,85.71675392099957
2023-05-23 22:20:43,2023-05-23 22:21:44,70.48890513306765
2023-05-23 22:21:44,2023-05-23 22:22:31,38.48385096171072
2023-05-23 23:25:18,2023-05-23 23:27:12,39.171062586026984
2023-05-23 23:27:12,2023-05-23 23:27:18,5.497692994530103
2023-05-24 07:32:44,2023-05-24 07:36:26,76.28049029910518
2023-05-24 07:36:26,2023-05-24 07:37:27,94.09615559199659
2023-05-24 07:37:27,2023-05-24 07:38:27,86.69485265036059
2023-05-24 07:38:27,2023-05-24 07:38:52,32.39872041236604
2023-05-24 07:38:52,2023-05-24 07:39:56,67.0496893653091
2023-05-24 07:39:56,2023-05-24 07:40:05,12.130478787629277
2023-05-24 07:40:05,2023-05-24 07:41:21,28.862888221283043
2023-05-24 07:41:21,2023-05-24 07:41:38,26.115582754468196
2023-05-24 07:51:44,2023-05-24 07:54:32,57.72577644256609
2023-05-24 07:54:32,2023-05-24 07:55:40,48.79202532645467
2023-05-24 07:55:40,2023-05-24 07:56:14,32.98615796718062
2023-05-24 07:56:14,2023-05-24 07:56:41,35.70295841401274
2023-05-24 07:56:41,2023-05-24 07:57:17,55.38932078739589
2023-05-24 07:57:17,2023-05-24 07:57:43,40.11060578248116
2023-05-24 07:57:43,2023-05-24 07:58:17,46.66057180063773
2023-05-24 07:58:17,2023-05-24 07:58:43,33.62963190758563
2023-05-24 07:58:43,2023-05-24 07:59:17,44.565333056581665
2023-05-24 07:59:17,2023-05-24 07:59:44,30.00553218435677
2023-05-24 07:59:44,2023-05-24 08:00:18,36.291948772971054
2023-05-24 08:00:18,2023-05-24 08:00:44,34.519286217480435
2023-05-24 08:00:44,2023-05-24 08:00:50,6.627690243104457
2023-05-24 08:31:24,2023-05-24 08:35:01,74.5358403536376
2023-05-24 08:35:01,2023-05-24 08:47:59,1052.550048828125
2023-05-24 08:47:59,2023-05-24 08:48:03,2.4834016961172947
2023-05-24 08:48:03,2023-05-24 08:48:19,11.682597613376469
2023-05-24 10:45:13,2023-05-24 10:49:23,85.90145303953287
2023-05-24 10:49:23,2023-05-24 10:49:52,23.365195226752938
2023-05-24 10:49:52,2023-05-24 10:50:09,21.76228572693085
2023-05-24 10:50:09,2023-05-24 10:50:34,6.87211624316263
2023-05-24 11:07:52,2023-05-24 11:08:10,6.87211624316263
2023-05-24 11:08:10,2023-05-24 11:08:45,9.62096274042768
2023-05-24 11:10:19,2023-05-24 11:11:27,23.365195226752938
2023-05-24 11:11:27,2023-05-24 11:11:36,11.478775482765563
2023-05-24 11:11:36,2023-05-24 11:11:58,15.118655734957784
2023-05-24 11:11:58,2023-05-24 11:12:30,39.18989803955049
2023-05-24 11:12:30,2023-05-24 11:12:57,29.339288128125432
2023-05-24 11:17:21,2023-05-24 11:18:21,19.929137105171623
2023-05-24 11:18:21,2023-05-24 11:18:48,17.867502232222837
2023-05-24 11:28:22,2023-05-24 11:29:22,19.929137105171623
2023-05-24 11:29:22,2023-05-24 11:30:11,58.633435171747024
2023-05-24 11:30:11,2023-05-24 11:31:40,75.59327867478892
2023-05-24 12:01:49,2023-05-24 12:05:41,79.7165484206865
2023-05-24 12:14:52,2023-05-24 12:16:07,46.730390453505876
2023-05-24 12:16:07,2023-05-24 12:16:49,35.04779284012941
2023-05-24 12:16:49,2023-05-24 12:18:14,39.171062586026984
2023-05-24 12:18:38,2023-05-24 12:19:38,20.61634872948789
2023-05-24 12:19:47,2023-05-24 12:21:01,25.42683009970173
2023-05-24 12:21:01,2023-05-24 12:21:10,10.67379264391565
2023-05-24 12:21:10,2023-05-24 12:22:20,92.066552318399
2023-05-24 12:22:28,2023-05-24 12:22:45,25.200657563163563
2023-05-24 12:22:45,2023-05-24 12:24:35,159.24510459899753
2023-05-24 12:24:35,2023-05-24 12:25:00,37.50902907387585
2023-05-24 12:25:00,2023-05-24 12:25:19,28.416580281962606
2023-05-24 12:25:19,2023-05-24 12:26:26,100.43475094886861
2023-05-24 12:26:26,2023-05-24 12:26:46,27.32293323427779
2023-05-24 12:26:46,2023-05-24 12:27:27,35.04779284012941
2023-05-24 12:27:27,2023-05-24 12:27:54,39.25417837140315
2023-05-24 12:27:54,2023-05-24 12:28:14,27.45838031262772
2023-05-24 12:28:14,2023-05-24 12:30:57,69.40837405594256
2023-05-24 12:30:57,2023-05-24 12:31:14,18.366333204217476
2023-05-24 12:31:14,2023-05-24 12:31:58,55.34809146223368
2023-05-24 12:31:58,2023-05-24 12:32:15,20.40114281832406
2023-05-24 12:32:15,2023-05-24 12:32:58,42.20944338430692
2023-05-24 12:32:58,2023-05-24 12:33:08,8.246539491795154
2023-05-24 12:33:08,2023-05-24 12:34:28,82.57408024173341
2023-05-24 12:34:28,2023-05-24 12:34:48,32.374631681830685
2023-05-24 12:34:48,2023-05-24 12:35:06,31.261106517049033
2023-05-24 12:36:15,2023-05-24 12:36:34,21.47585422609342
2023-05-24 12:36:34,2023-05-24 12:37:38,35.73500446444567
2023-05-24 12:38:09,2023-05-24 12:40:25,46.730390453505876
2023-05-24 12:40:25,2023-05-24 12:41:39,71.52023719636671
2023-05-24 12:41:39,2023-05-24 12:42:02,34.69060051998901
2023-05-24 12:42:02,2023-05-24 12:42:52,74.47067715467062
2023-05-24 12:42:52,2023-05-24 12:43:26,40.23666139668116
2023-05-24 12:43:26,2023-05-24 12:43:55,21.30356035380415
2023-05-24 12:44:29,2023-05-24 12:45:57,30.237311469915568
2023-05-24 12:45:57,2023-05-24 12:46:19,27.394168143838655
2023-05-24 12:46:19,2023-05-24 12:47:08,33.673369591496886
2023-05-24 15:42:33,2023-05-24 15:44:11,33.673369591496886
2023-05-24 15:49:50,2023-05-24 15:51:20,30.92452309423183
2023-05-24 15:51:25,2023-05-24 15:52:25,15.118655734957784
2023-05-24 15:52:25,2023-05-24 15:53:54,59.10019969119861
2023-05-24 15:53:54,2023-05-24 15:55:07,77.01726735246044
2023-05-24 15:55:07,2023-05-24 15:55:12,6.58612127445359
2023-05-24 15:55:12,2023-05-24 15:56:08,68.99766986620034
2023-05-24 15:56:08,2023-05-24 15:56:21,17.42518972129673
2023-05-24 15:56:43,2023-05-24 16:00:00,67.41130839052401
2023-05-24 16:00:00,2023-05-24 16:12:59,1063.0799560546875
2023-05-24 16:12:59,2023-05-24 16:13:00,1.377579376379833
2023-05-24 16:13:00,2023-05-24 16:13:22,17.867502232222837
2023-05-24 16:13:22,2023-05-24 16:13:41,22.492014701113142
2023-05-24 16:21:46,2023-05-24 16:23:02,26.11404172401799
2023-05-24 16:23:02,2023-05-24 16:23:49,60.11652851680296
2023-05-24 16:23:49,2023-05-24 16:24:20,37.248224109686745
2023-05-24 16:24:20,2023-05-24 16:25:02,42.362695556062576
2023-05-24 16:29:47,2023-05-24 16:30:47,16.49307898359031
2023-05-24 16:30:47,2023-05-24 16:31:19,24.052406851069204
2023-05-24 17:01:54,2023-05-24 17:03:12,26.801253348334253
2023-05-24 17:09:58,2023-05-24 17:11:44,36.422216088761935
2023-05-24 17:13:36,2023-05-24 17:16:30,59.78741131551487
2023-05-24 17:17:34,2023-05-24 17:20:02,50.85366019940346
2023-05-24 17:20:02,2023-05-24 17:20:11,12.012795523701271
2023-05-24 17:58:20,2023-05-24 18:00:36,46.730390453505876
2023-05-24 18:00:36,2023-05-24 18:01:56,37.79663933739446
2023-05-24 18:01:56,2023-05-24 18:02:05,32.522197831790336
2023-05-24 18:04:35,2023-05-24 18:05:58,35.04779284012941
2023-05-24 18:05:58,2023-05-24 18:06:00,5.057780944805041
2023-05-24 18:06:00,2023-05-24 18:07:10,32.298946342864355
2023-05-24 18:07:10,2023-05-24 18:07:30,38.26817917935317
2023-05-24 18:07:30,2023-05-24 18:09:42,54.28971832098477
2023-05-24 18:09:42,2023-05-24 18:11:09,35.04779284012941
2023-05-24 18:11:52,2023-05-24 18:12:36,42.68668782935008
2023-05-24 18:12:36,2023-05-24 18:13:04,15.118655734957784
2023-05-24 18:13:04,2023-05-24 18:13:31,37.96426216586342
2023-05-24 18:13:31,2023-05-24 18:13:54,17.867502232222837
2023-05-24 18:13:54,2023-05-24 18:14:21,34.474522278417005
2023-05-24 18:14:21,2023-05-24 18:14:45,19.24192548085536
2023-05-24 18:14:45,2023-05-24 18:15:14,47.74272352965713
2023-05-24 18:15:14,2023-05-24 18:15:37,31.28892631733254
2023-05-24 18:15:37,2023-05-24 18:15:54,25.03598975943676
2023-05-24 18:15:54,2023-05-24 18:16:07,20.662317753434365
2023-05-24 18:16:07,2023-05-24 18:16:44,15.805867359274048
2023-05-24 18:16:44,2023-05-24 18:16:55,20.686294474581302
2023-05-24 18:16:55,2023-05-24 18:17:37,80.61106530996527
2023-05-24 18:17:37,2023-05-24 18:17:52,19.620022770625816
2023-05-24 18:17:52,2023-05-24 18:18:37,34.36058121581315
2023-05-24 18:18:37,2023-05-24 18:19:13,31.611734718548096
2023-05-24 18:19:13,2023-05-24 18:19:54,81.08695186677869
2023-05-24 18:19:54,2023-05-24 18:20:13,19.314091785324543
2023-05-24 18:20:13,2023-05-24 18:20:52,47.24354354960029
2023-05-24 18:20:52,2023-05-24 18:20:58,4.81048137021384
2023-05-24 18:20:58,2023-05-24 18:21:25,17.867502232222837
2023-05-24 18:23:56,2023-05-24 18:24:33,12.369809237692733
2023-05-24 18:43:57,2023-05-24 18:44:57,17.180290607906574
2023-05-24 18:44:57,2023-05-24 18:45:32,35.89436239759322
2023-05-24 18:45:32,2023-05-24 18:46:05,44.80307184177054
2023-05-24 18:46:05,2023-05-24 18:46:34,15.118655734957784
2023-05-24 18:46:34,2023-05-24 18:46:36,4.240234529617359
2023-05-24 18:52:39,2023-05-24 18:53:39,19.929137105171623
2023-05-24 18:54:53,2023-05-24 18:55:53,18.5547138565391
2023-05-24 18:55:53,2023-05-24 18:56:00,10.416587818208367
2023-05-24 18:56:00,2023-05-24 19:12:59,1509.010009765625
2023-05-24 19:12:59,2023-05-24 19:13:15,20.304165378696794
2023-05-24 19:13:15,2023-05-24 19:13:45,35.89424686917896
2023-05-24 19:15:47,2023-05-24 19:17:41,39.171062586026984
2023-05-24 19:17:41,2023-05-24 19:18:37,44.66875558055709
2023-05-24 19:18:37,2023-05-24 19:21:05,56.35135319393356
2023-05-24 19:21:05,2023-05-24 19:21:23,23.9540863074469
2023-05-24 19:54:00,2023-05-24 19:54:24,23.638984828972433
2023-05-25 00:01:00,2023-05-25 04:33:00,176.0
2023-05-25 04:34:00,2023-05-25 04:45:00,107.0
2023-05-25 04:46:00,2023-05-25 05:44:00,209.0
2023-05-25 05:45:00,2023-05-25 05:55:00,219.0
2023-05-25 05:56:00,2023-05-25 17:35:00,312.0
2023-05-25 22:07:45,2023-05-25 22:08:49,21.990771978120414
2023-05-26 00:01:00,2023-05-26 17:06:00,0.0
2023-05-26 18:20:19,2023-05-26 18:22:55,53.602506696668506
2023-05-26 18:42:41,2023-05-26 18:43:35,34.36058121581315
2023-05-26 18:43:35,2023-05-26 18:44:23,26.801253348334253
2023-05-26 19:33:29,2023-05-26 19:34:29,17.867502232222837
2023-05-26 22:28:37,2023-05-26 22:29:37,17.867502232222837
2023-05-27 11:29:11,2023-05-27 11:30:15,21.990771978120414
2023-05-27 13:10:06,2023-05-27 13:11:20,81.11663854239927
2023-05-27 13:11:20,2023-05-27 13:11:30,8.933751116111418
2023-05-27 18:04:50,2023-05-27 18:05:50,15.805867359274048
2023-05-27 18:51:35,2023-05-27 18:52:35,19.24192548085536
2023-05-27 22:57:59,2023-05-27 22:59:09,24.052406851069204
2023-05-27 22:59:09,2023-05-27 22:59:27,4.81048137021384
2023-05-27 23:30:36,2023-05-27 23:32:02,29.550099845599306
2023-05-28 07:49:15,2023-05-28 07:50:45,30.92452309423183
2023-05-28 07:54:06,2023-05-28 07:55:06,17.867502232222837
2023-05-28 07:55:06,2023-05-28 07:55:08,4.91618522422301
2023-05-28 08:15:25,2023-05-28 08:16:25,15.118655734957784
2023-05-28 08:16:25,2023-05-28 08:16:29,4.174106465593998
2023-05-28 08:35:46,2023-05-28 08:37:22,32.98615796718062
2023-05-28 08:52:45,2023-05-28 08:53:45,15.118655734957784
2023-05-28 09:15:47,2023-05-28 09:18:05,47.41760207782214
2023-05-28 12:17:53,2023-05-28 12:20:23,51.54087182371972
2023-05-28 12:20:23,2023-05-28 12:20:31,10.759809220454905
2023-05-28 12:20:31,2023-05-28 12:21:38,89.93255109843903
2023-05-28 12:23:23,2023-05-28 12:24:29,22.677983602436676
2023-05-28 12:24:29,2023-05-28 12:25:01,11.682597613376469
2023-05-28 12:34:30,2023-05-28 12:35:30,16.49307898359031
2023-05-28 12:35:30,2023-05-28 12:35:34,2.7488464972650517
2023-05-28 12:40:27,2023-05-28 12:41:33,22.677983602436676
2023-05-28 12:47:26,2023-05-28 12:48:26,15.118655734957784
2023-05-28 12:57:46,2023-05-28 12:58:58,24.739618475385466
2023-05-28 12:58:58,2023-05-28 12:59:58,15.805867359274048
2023-05-28 12:59:58,2023-05-28 13:00:16,8.246539491795154
2023-05-28 19:31:44,2023-05-28 19:32:52,23.365195226752938
2023-05-28 21:33:21,2023-05-28 21:34:29,23.365195226752938
2023-05-29 10:50:33,2023-05-29 10:51:33,17.867502232222837
2023-05-29 10:51:42,2023-05-29 10:53:12,30.92452309423183
2023-05-29 10:53:12,2023-05-29 10:53:36,31.54905878726056
2023-05-29 10:53:36,2023-05-29 10:54:14,31.611734718548096
2023-05-29 10:54:14,2023-05-29 10:54:40,21.990771978120414
2023-05-29 10:59:34,2023-05-29 11:00:02,23.365195226752938
2023-05-29 11:21:25,2023-05-29 11:22:00,24.739618475385466
2023-05-29 11:22:00,2023-05-29 11:22:03,2.8753002610133267
2023-05-29 11:22:03,2023-05-29 11:24:28,61.1618345641474
2023-05-29 11:24:28,2023-05-29 11:24:39,10.308174364743945
2023-05-29 11:24:39,2023-05-29 11:25:13,38.31302849254826
2023-05-29 11:25:13,2023-05-29 11:25:38,33.27439215448513
2023-05-29 11:33:58,2023-05-29 11:34:58,16.49307898359031
2023-05-29 11:34:58,2023-05-29 11:35:20,14.431444110641522
2023-05-29 12:42:05,2023-05-29 12:46:07,83.15260654226782
2023-05-29 12:46:07,2023-05-29 12:46:12,6.7049358118651226
2023-05-29 12:50:30,2023-05-29 12:51:44,25.42683009970173
2023-05-29 12:51:44,2023-05-29 12:51:53,12.092701362437804
2023-05-29 12:51:53,2023-05-29 12:52:44,42.6071207076083
2023-05-29 12:52:44,2023-05-29 12:53:02,25.3921920925737
2023-05-29 18:31:13,2023-05-29 18:32:23,24.052406851069204
2023-05-29 18:55:48,2023-05-29 18:56:48,19.24192548085536
2023-05-29 19:24:31,2023-05-29 19:25:41,24.052406851069204
2023-05-29 19:25:41,2023-05-29 19:25:43,2.238899969818454
